262;'No [1]';'Não';1.00;88
263;'N/A [1]';'N/A';1.00;88
264;'Posto de Saúde';'Posto de Saúde';0.00;89
265;'Centro de Saúde';'Centro de Saúde';0.00;89
267;'Hospital Distrital';'Hospital Distrital';0.00;89
268;'Hospital Rural';'Hospital Rural';0.00;89
269;'Hospital Regional';'Hospital Regional';0.00;89
270;'Hospital Provincial';'Hospital Provincial';0.00;89
271;'Hospital Central';'Hospital Central';0.00;89
272;'Laboratório de Referência';'Laboratório de Referência';0.00;89
273;'Never';'Nunca';0.00;90
274;'Less than half of the time';'Menos do que metade do tempo';0.00;90
275;'About half of the time';'Cerca de metade do tempo';0.00;90
276;'More than half of the time';'Mais do que metade do tempo';0.00;90
277;'Always';'Sempre';0.00;90
278;'Positive';'Positivo';0.00;91
279;'Negative';'Negativo';0.00;91
280;'Unknown/No Test Result';'Desconhecido/Sem resultado do teste';0.00;91
281;'Yes [0]';'Sim';0.00;92
282;'No [1]';'Não';1.00;92
283;'Yes [0]';'Sim';0.00;93
284;'N/A [1]';'NA';1.00;93
285;'No [1]';'Não';1.00;93
286;'No febrile patient available';'Nao houve pacientes com sindrome feril hoje';0.00;94
287;'No clinician available';'Nao existem clinicos desponiveis hoje';0.00;94
288;'Patient referred out';'O paciente foi transferido durante a observacao';0.00;94
289;'Stopped due to potential patient harm';'Interrompida a consulta devido o grande risco de lesao do paciente';0.00;94
290;'Not enough time during facility visit';'Nao houve tempo suficiente durante a visita';0.00;94
291;'Other';'Outros';0.00;94
292;'Agente de Laboratório';'Agente de Laboratório';0.00;67
293;'Outro';'Outro';0.00;67
294;'Medico';'Medico';0.00;95
295;'Tec. Medicina/ Agente de Medicina';'Tec. Medicina/ Agente de Medicina';0.00;95
296;'Enfermeiro(a)';'Enfermeiro(a)';0.00;95
297;'Parteira';'Parteira';0.00;95
298;'Outro';'Outro';0.00;95
299;'Not addressed';'Não resolvido';0.00;96
300;'Partially addressed';'Parcialmente resolvido';0.00;96
301;'Completely Addressed';'Completamente resolvido';0.00;96
302;'Not addressed';'Não resolvido';0.00;97
303;'Partially addressed';'Parcialmente resolvido';0.00;97
304;'Completely Addressed';'Completamente resolvido';0.00;97
