26;'MAL-SUP-Clinical fever evaluation-C1-Q2';'MAL-SUP-Clinical fever evaluation-C1-Q2 Health Worker Gender';;'Health Worker Gender';'vp0PYornXAq';2;0.00;0.00;318;10;;
418;'MAL-SUP-Environment-Q2';'MAL-SUP-Environment-Q2 What is your usual water supply? (choose one)';;'What is your usual water supply? (choose one)';'JdSPCO6VVD1';2;0.00;0.00;449;26;;
822;'MAL-SUP-RDT-C1-Q2';'MAL-SUP-RDT-C1-Q2 Health Worker Gender';;'Health Worker Gender';'Vpm01B1o65q';2;0.00;0.00;332;10;;
537;'MAL-SUP-Health Facility Info-Q2';'MAL-SUP-Health Facility Info-Q2 Supervisor ID';;'Supervisor ID';'c6sDlqp2AKV';2;0.00;0.00;305;26;;
842;'MAL-SUP-RDT-C2-Q2';'MAL-SUP-RDT-C2-Q2 Health Worker Gender';;'Health Worker Gender';'OyrhEWfTViE';2;0.00;0.00;375;10;;
628;'MAL-SUP-Microscopy-C2-Q2';'MAL-SUP-Microscopy-C2-Q2 Health Worker Gender';;'Health Worker Gender';'NlxUKoVCqYM';2;0.00;0.00;381;10;;
556;'MAL-SUP-Microscopy-C1-Q2';'MAL-SUP-Microscopy-C1-Q2 Health Worker Gender';;'Health Worker Gender';'vHmYOS7gW6c';2;0.00;0.00;338;10;;
517;'MAL-SUP-Feedback-Q2';'MAL-SUP-Feedback-Q2 Was this problem addressed?';;'Was this problem addressed?';'pD29GfEqIJ2';2;3.00;0.00;447;3;;29
252;'MAL-SUP-Clinical fever evaluation-C3-Q2';'MAL-SUP-Clinical fever evaluation-C3-Q2 Health Worker Gender';;'Health Worker Gender';'oDiQyIHyESb';2;0.00;0.00;404;10;;
862;'MAL-SUP-RDT-C3-Q2';'MAL-SUP-RDT-C3-Q2 Health Worker Gender';;'Health Worker Gender';'RapcSLYKjQ7';2;0.00;0.00;418;10;;
700;'MAL-SUP-Microscopy-C3-Q2';'MAL-SUP-Microscopy-C3-Q2 Health Worker Gender';;'Health Worker Gender';'DvLTgJHzbIM';2;0.00;0.00;424;10;;
772;'MAL-SUP-Profile-Q2';'MAL-SUP-Profile-Q2 Clinical Officers, Full-Time usual';;'Clinical Officers, Full-Time usual';'vxBJtrFYj0x';2;0.00;0.00;307;24;;
139;'MAL-SUP-Clinical fever evaluation-C2-Q2';'MAL-SUP-Clinical fever evaluation-C2-Q2 Health Worker Gender';;'Health Worker Gender';'yyHqYUWQqcO';2;0.00;0.00;361;10;;
567;'MAL-SUP-Microscopy-C1-Q3';'MAL-SUP-Microscopy-C1-Q3 Health Worker Type';;'Health Worker Type';'Cjxn5sBKjWa';3;0.00;0.00;338;11;;
639;'MAL-SUP-Microscopy-C2-Q3';'MAL-SUP-Microscopy-C2-Q3 Health Worker Type';;'Health Worker Type';'oshJaCWabmQ';3;0.00;0.00;381;11;;
824;'MAL-SUP-RDT-C1-Q3';'MAL-SUP-RDT-C1-Q3 Health Worker Type';;'Health Worker Type';'UclwySXKbki';3;0.00;0.00;332;11;;
783;'MAL-SUP-Profile-Q3';'MAL-SUP-Profile-Q3 Clinical Officers, Part-Time today';;'Clinical Officers, Part-Time today';'Q1KmyEwb2oR';3;0.00;0.00;307;24;;
150;'MAL-SUP-Clinical fever evaluation-C2-Q3';'MAL-SUP-Clinical fever evaluation-C2-Q3 Health Worker Type';;'Health Worker Type';'vn0hiGS784N';3;0.00;0.00;361;11;;
263;'MAL-SUP-Clinical fever evaluation-C3-Q3';'MAL-SUP-Clinical fever evaluation-C3-Q3 Health Worker Type';;'Health Worker Type';'Cp8LkhMsFyr';3;0.00;0.00;404;11;;
711;'MAL-SUP-Microscopy-C3-Q3';'MAL-SUP-Microscopy-C3-Q3 Health Worker Type';;'Health Worker Type';'AvW9vonT1jb';3;0.00;0.00;424;11;;
37;'MAL-SUP-Clinical fever evaluation-C1-Q3';'MAL-SUP-Clinical fever evaluation-C1-Q3 Health Worker Type';;'Health Worker Type';'DIYsE1ypDQO';3;0.00;0.00;318;11;;
864;'MAL-SUP-RDT-C3-Q3';'MAL-SUP-RDT-C3-Q3 Health Worker Type';;'Health Worker Type';'czaWqfiRpBT';3;0.00;0.00;418;11;;
844;'MAL-SUP-RDT-C2-Q3';'MAL-SUP-RDT-C2-Q3 Health Worker Type';;'Health Worker Type';'Ei8DBR1InEO';3;0.00;0.00;375;11;;
519;'MAL-SUP-Feedback-Q3';'MAL-SUP-Feedback-Q3 If no, describe the action plan to address the problem:';;'If no, describe the action plan to address the problem:';'nWI8hayppiW';3;0.00;0.00;447;25;;29
429;'MAL-SUP-Environment-Q3';'MAL-SUP-Environment-Q3 Running tap water';;'Running tap water';'Z01wdIB6h44';3;3.00;3.00;449;3;;
538;'MAL-SUP-Health Facility Info-Q3';'MAL-SUP-Health Facility Info-Q3 Supervisor Name';;'Supervisor Name';'rrAUwzL47gv';3;0.00;0.00;305;26;;
274;'MAL-SUP-Clinical fever evaluation-C3-Q4';'MAL-SUP-Clinical fever evaluation-C3-Q4 Patient and care giver welcomed';;'Patient and care giver welcomed';'VrMd1iGraST';4;0.00;0.00;405;3;;
865;'MAL-SUP-RDT-C3-Q4';'MAL-SUP-RDT-C3-Q4 Type of RDT';;'Type of RDT';'MLdwlV7vHoY';4;0.00;0.00;419;26;;
722;'MAL-SUP-Microscopy-C3-Q4';'MAL-SUP-Microscopy-C3-Q4 Patient identified and identification information recorded in register';;'Patient identified and identification information recorded in register';'z400kVhJ9Uc';4;1.00;1.00;425;3;;21
440;'MAL-SUP-Environment-Q4';'MAL-SUP-Environment-Q4 Rain water';;'Rain water';'kLP7c0zTXuz';4;1.00;3.00;449;3;;
650;'MAL-SUP-Microscopy-C2-Q4';'MAL-SUP-Microscopy-C2-Q4 Patient identified and identification information recorded in register';;'Patient identified and identification information recorded in register';'ZIwd6L6kloK';4;1.00;1.00;382;3;;21
520;'MAL-SUP-Feedback-Q4';'MAL-SUP-Feedback-Q4 Problem 2:';;'Problem 2:';'vOszBV32JEq';4;0.00;3.00;447;25;;29
48;'MAL-SUP-Clinical fever evaluation-C1-Q4';'MAL-SUP-Clinical fever evaluation-C1-Q4 Patient and care giver welcomed';;'Patient and care giver welcomed';'bdqI2mOo2GV';4;0.00;0.00;319;3;;
825;'MAL-SUP-RDT-C1-Q4';'MAL-SUP-RDT-C1-Q4 Type of RDT';;'Type of RDT';'frH0RtHnSyC';4;0.00;0.00;333;26;;
161;'MAL-SUP-Clinical fever evaluation-C2-Q4';'MAL-SUP-Clinical fever evaluation-C2-Q4 Patient and care giver welcomed';;'Patient and care giver welcomed';'f6fEzvqyCQW';4;0.00;0.00;362;3;;
578;'MAL-SUP-Microscopy-C1-Q4';'MAL-SUP-Microscopy-C1-Q4 Patient identified and identification information recorded in register';;'Patient identified and identification information recorded in register';'Jh8Uf4HstQr';4;1.00;1.00;339;3;;21
794;'MAL-SUP-Profile-Q4';'MAL-SUP-Profile-Q4 Clinical Officers, Part-Time usual';;'Clinical Officers, Part-Time usual';'v7ZJfp1DfVT';4;0.00;0.00;307;24;;
845;'MAL-SUP-RDT-C2-Q4';'MAL-SUP-RDT-C2-Q4 Type of RDT';;'Type of RDT';'ZOQLAdnGBFN';4;0.00;0.00;376;26;;
539;'MAL-SUP-Health Facility Info-Q4';'MAL-SUP-Health Facility Info-Q4 Name of Health Health Centre';;'Name of Health Health Centre';'yTpZKyUHZDS';4;0.00;0.00;306;25;;
540;'MAL-SUP-Health Facility Info-Q5';'MAL-SUP-Health Facility Info-Q5 Province/Region';;'Province/Region';'iXOBsjlUTxZ';5;0.00;0.00;306;26;;
805;'MAL-SUP-Profile-Q5';'MAL-SUP-Profile-Q5 Medical Officers, Full-Time today';;'Medical Officers, Full-Time today';'iKEV31dwsKS';5;0.00;0.00;308;24;;
172;'MAL-SUP-Clinical fever evaluation-C2-Q5';'MAL-SUP-Clinical fever evaluation-C2-Q5 Ask if Referred from another Health Centre';;'Ask if Referred from another Health Centre';'mrntvxWCtMr';5;0.00;0.00;362;6;;
866;'MAL-SUP-RDT-C3-Q5';'MAL-SUP-RDT-C3-Q5 Was the expiry date checked?';;'Was the expiry date checked?';'RXqf4ZRoo9g';5;1.00;1.00;419;3;;20
589;'MAL-SUP-Microscopy-C1-Q5';'MAL-SUP-Microscopy-C1-Q5 Procedure explained to patient';;'Procedure explained to patient';'iLtma8GCx6G';5;1.00;1.00;339;3;;21
451;'MAL-SUP-Environment-Q5';'MAL-SUP-Environment-Q5 Well';;'Well';'geVvc4eickM';5;3.00;3.00;449;3;;
661;'MAL-SUP-Microscopy-C2-Q5';'MAL-SUP-Microscopy-C2-Q5 Procedure explained to patient';;'Procedure explained to patient';'byLhxAKeM70';5;1.00;1.00;382;3;;21
846;'MAL-SUP-RDT-C2-Q5';'MAL-SUP-RDT-C2-Q5 Was the expiry date checked?';;'Was the expiry date checked?';'wy4MSETknDq';5;1.00;1.00;376;3;;20
521;'MAL-SUP-Feedback-Q5';'MAL-SUP-Feedback-Q5 Was this problem addressed?';;'Was this problem addressed?';'MLOPNQmRNL8';5;3.00;0.00;447;3;;29
733;'MAL-SUP-Microscopy-C3-Q5';'MAL-SUP-Microscopy-C3-Q5 Procedure explained to patient';;'Procedure explained to patient';'WRS5prS1OVm';5;1.00;1.00;425;3;;21
59;'MAL-SUP-Clinical fever evaluation-C1-Q5';'MAL-SUP-Clinical fever evaluation-C1-Q5 Ask if Referred from another Health Centre';;'Ask if Referred from another Health Centre';'SkHN2THVmIf';5;0.00;0.00;319;6;;
826;'MAL-SUP-RDT-C1-Q5';'MAL-SUP-RDT-C1-Q5 Was the expiry date checked?';;'Was the expiry date checked?';'dFurNMdwtux';5;1.00;1.00;333;3;;20
285;'MAL-SUP-Clinical fever evaluation-C3-Q5';'MAL-SUP-Clinical fever evaluation-C3-Q5 Ask if Referred from another Health Centre';;'Ask if Referred from another Health Centre';'J5GHRyRsYVr';5;0.00;0.00;405;6;;
744;'MAL-SUP-Microscopy-C3-Q6';'MAL-SUP-Microscopy-C3-Q6 Gloves worn';;'Gloves worn';'HTwKAZGMy5A';6;1.00;1.00;425;3;;21
70;'MAL-SUP-Clinical fever evaluation-C1-Q6';'MAL-SUP-Clinical fever evaluation-C1-Q6 Age of patient determined';;'Age of patient determined';'kGKcL7OQkiH';6;1.00;1.00;319;3;;19
541;'MAL-SUP-Health Facility Info-Q6';'MAL-SUP-Health Facility Info-Q6 District';;'District';'nExgX6aXqSS';6;0.00;0.00;306;26;;
807;'MAL-SUP-Profile-Q6';'MAL-SUP-Profile-Q6 Medical Officers, Full-Time usual';;'Medical Officers, Full-Time usual';'qGTzqEDdBy0';6;0.00;0.00;308;24;;
183;'MAL-SUP-Clinical fever evaluation-C2-Q6';'MAL-SUP-Clinical fever evaluation-C2-Q6 Age of patient determined';;'Age of patient determined';'guLnZAMLpXB';6;1.00;1.00;362;3;;19
672;'MAL-SUP-Microscopy-C2-Q6';'MAL-SUP-Microscopy-C2-Q6 Gloves worn';;'Gloves worn';'mZFteLUBuJW';6;1.00;1.00;382;3;;21
462;'MAL-SUP-Environment-Q6';'MAL-SUP-Environment-Q6 Bore hole';;'Bore hole';'R1cvr5eTXdj';6;3.00;3.00;449;3;;
296;'MAL-SUP-Clinical fever evaluation-C3-Q6';'MAL-SUP-Clinical fever evaluation-C3-Q6 Age of patient determined';;'Age of patient determined';'VQBrExGxQCe';6;1.00;1.00;405;3;;19
600;'MAL-SUP-Microscopy-C1-Q6';'MAL-SUP-Microscopy-C1-Q6 Gloves worn';;'Gloves worn';'hYwx7s4y5Sv';6;1.00;1.00;339;3;;21
867;'MAL-SUP-RDT-C3-Q6';'MAL-SUP-RDT-C3-Q6 Did the worker label the cassette?';;'Did the worker label the cassette?';'fLzYypGgxwY';6;1.00;1.00;419;3;;20
522;'MAL-SUP-Feedback-Q6';'MAL-SUP-Feedback-Q6 If no, describe the action plan to address the problem:';;'If no, describe the action plan to address the problem:';'SNurpqS3kUf';6;0.00;0.00;447;25;;29
827;'MAL-SUP-RDT-C1-Q6';'MAL-SUP-RDT-C1-Q6 Did the worker label the cassette?';;'Did the worker label the cassette?';'APKAyCLEEXo';6;1.00;1.00;333;3;;20
847;'MAL-SUP-RDT-C2-Q6';'MAL-SUP-RDT-C2-Q6 Did the worker label the cassette?';;'Did the worker label the cassette?';'m51eknUdcrQ';6;1.00;1.00;376;3;;20
473;'MAL-SUP-Environment-Q7';'MAL-SUP-Environment-Q7 Stream/river';;'Stream/river';'R1fdwnMB3KV';7;1.00;3.00;449;3;;
755;'MAL-SUP-Microscopy-C3-Q7';'MAL-SUP-Microscopy-C3-Q7 Slide cleaned';;'Slide cleaned';'MWFjsgPkI7X';7;1.00;1.00;425;3;;21
523;'MAL-SUP-Feedback-Q7';'MAL-SUP-Feedback-Q7 Problem 3:';;'Problem 3:';'sQiZ5Mu9Tmw';7;0.00;3.00;447;25;;29
542;'MAL-SUP-Health Facility Info-Q7';'MAL-SUP-Health Facility Info-Q7 Level of Health Health Centre';;'Level of Health Health Centre';'PHCqmZssazP';7;0.00;0.00;306;18;;
683;'MAL-SUP-Microscopy-C2-Q7';'MAL-SUP-Microscopy-C2-Q7 Slide cleaned';;'Slide cleaned';'lrMG8kDX1Sg';7;1.00;1.00;382;3;;21
307;'MAL-SUP-Clinical fever evaluation-C3-Q7';'MAL-SUP-Clinical fever evaluation-C3-Q7 Age';;'Age';'AtLxIzfICTu';7;0.00;0.00;405;24;;19
611;'MAL-SUP-Microscopy-C1-Q7';'MAL-SUP-Microscopy-C1-Q7 Slide cleaned';;'Slide cleaned';'QPH8c4VL19W';7;1.00;1.00;339;3;;21
194;'MAL-SUP-Clinical fever evaluation-C2-Q7';'MAL-SUP-Clinical fever evaluation-C2-Q7 Age';;'Age';'ksqdIaYeCsZ';7;0.00;0.00;362;24;;19
81;'MAL-SUP-Clinical fever evaluation-C1-Q7';'MAL-SUP-Clinical fever evaluation-C1-Q7 Age';;'Age';'psJdFPhMFkr';7;0.00;0.00;319;24;;19
868;'MAL-SUP-RDT-C3-Q7';'MAL-SUP-RDT-C3-Q7 Patient identified and identification information recorded in register';;'Patient identified and identification information recorded in register';'ma9GYDRmgLk';7;1.00;1.00;420;3;;20
828;'MAL-SUP-RDT-C1-Q7';'MAL-SUP-RDT-C1-Q7 Patient identified and identification information recorded in register';;'Patient identified and identification information recorded in register';'Nt1SvI7yBCl';7;1.00;1.00;334;3;;20
848;'MAL-SUP-RDT-C2-Q7';'MAL-SUP-RDT-C2-Q7 Patient identified and identification information recorded in register';;'Patient identified and identification information recorded in register';'Cs0pCFlSQiJ';7;1.00;1.00;377;3;;20
808;'MAL-SUP-Profile-Q7';'MAL-SUP-Profile-Q7 Medical Officers, Part-Time today';;'Medical Officers, Part-Time today';'lM0ryrayNqQ';7;0.00;0.00;308;24;;
92;'MAL-SUP-Clinical fever evaluation-C1-Q8';'MAL-SUP-Clinical fever evaluation-C1-Q8 Weight of patient determined';;'Weight of patient determined';'c4X9qPRLcUh';8;1.00;1.00;319;3;;19
524;'MAL-SUP-Feedback-Q8';'MAL-SUP-Feedback-Q8 Was this problem addressed?';;'Was this problem addressed?';'A0rCGZhW5gM';8;3.00;0.00;447;3;;29
687;'MAL-SUP-Microscopy-C2-Q8';'MAL-SUP-Microscopy-C2-Q8 Slide labelled with date and patient''s name and/or number';;'Slide labelled with date and patient''s name and/or number';'j33fIssP4yU';8;1.00;1.00;382;3;;21
615;'MAL-SUP-Microscopy-C1-Q8';'MAL-SUP-Microscopy-C1-Q8 Slide labelled with date and patient''s name and/or number';;'Slide labelled with date and patient''s name and/or number';'JicwaRyqZAG';8;1.00;1.00;339;3;;21
829;'MAL-SUP-RDT-C1-Q8';'MAL-SUP-RDT-C1-Q8 Procedure explained to patient';;'Procedure explained to patient';'dRD8l2LmKxC';8;1.00;1.00;334;3;;20
318;'MAL-SUP-Clinical fever evaluation-C3-Q8';'MAL-SUP-Clinical fever evaluation-C3-Q8 Weight of patient determined';;'Weight of patient determined';'exaGe12gNxe';8;1.00;1.00;405;3;;19
759;'MAL-SUP-Microscopy-C3-Q8';'MAL-SUP-Microscopy-C3-Q8 Slide labelled with date and patient''s name and/or number';;'Slide labelled with date and patient''s name and/or number';'CswKLgnMeTz';8;1.00;1.00;425;3;;21
205;'MAL-SUP-Clinical fever evaluation-C2-Q8';'MAL-SUP-Clinical fever evaluation-C2-Q8 Weight of patient determined';;'Weight of patient determined';'rZZetbiGBPh';8;1.00;1.00;362;3;;19
484;'MAL-SUP-Environment-Q8';'MAL-SUP-Environment-Q8 Bottled water';;'Bottled water';'TEb5eZaJa9Y';8;3.00;3.00;449;3;;
869;'MAL-SUP-RDT-C3-Q8';'MAL-SUP-RDT-C3-Q8 Procedure explained to patient';;'Procedure explained to patient';'u0m0kBdK3o9';8;1.00;1.00;420;3;;20
809;'MAL-SUP-Profile-Q8';'MAL-SUP-Profile-Q8 Medical Officers, Part-Time usual';;'Medical Officers, Part-Time usual';'SjxWNhxA3SI';8;0.00;0.00;308;24;;
543;'MAL-SUP-Health Facility Info-Q8';'MAL-SUP-Health Facility Info-Q8 Ownership';;'Ownership';'DTqmhSLgIb3';8;0.00;0.00;306;22;;
849;'MAL-SUP-RDT-C2-Q8';'MAL-SUP-RDT-C2-Q8 Procedure explained to patient';;'Procedure explained to patient';'SYE3l2oNKVH';8;1.00;1.00;377;3;;20
544;'MAL-SUP-Health Facility Info-Q9';'MAL-SUP-Health Facility Info-Q9 Address (P.O. Box)';;'Address (P.O. Box)';'jvecVm8UeQb';9;0.00;0.00;306;25;;
103;'MAL-SUP-Clinical fever evaluation-C1-Q9';'MAL-SUP-Clinical fever evaluation-C1-Q9 Weight';;'Weight';'GWyEBOcVCFE';9;0.00;0.00;319;24;;19
525;'MAL-SUP-Feedback-Q9';'MAL-SUP-Feedback-Q9 If no, describe the action plan to address the problem:';;'If no, describe the action plan to address the problem:';'T7p7brZIjqj';9;0.00;0.00;447;25;;
688;'MAL-SUP-Microscopy-C2-Q9';'MAL-SUP-Microscopy-C2-Q9 Was collection via finger prick?';;'Was collection via finger prick?';'vHxeHlcypeA';9;0.00;0.00;383;3;;21
495;'MAL-SUP-Environment-Q9';'MAL-SUP-Environment-Q9 Externally filled water tank';;'Externally filled water tank';'E8BtJm7ixok';9;3.00;3.00;449;3;;
616;'MAL-SUP-Microscopy-C1-Q9';'MAL-SUP-Microscopy-C1-Q9 Was collection via finger prick?';;'Was collection via finger prick?';'jEaiUsgFMW1';9;0.00;0.00;340;3;;21
870;'MAL-SUP-RDT-C3-Q9';'MAL-SUP-RDT-C3-Q9 New gloves';;'New gloves';'P0PvCnOVtOe';9;1.00;1.00;420;3;;20
760;'MAL-SUP-Microscopy-C3-Q9';'MAL-SUP-Microscopy-C3-Q9 Was collection via finger prick?';;'Was collection via finger prick?';'O4c4WE9L8TM';9;0.00;0.00;426;3;;21
850;'MAL-SUP-RDT-C2-Q9';'MAL-SUP-RDT-C2-Q9 New gloves';;'New gloves';'oAU3XGLvVyq';9;1.00;1.00;377;3;;20
329;'MAL-SUP-Clinical fever evaluation-C3-Q9';'MAL-SUP-Clinical fever evaluation-C3-Q9 Weight';;'Weight';'P420c5u1z5X';9;0.00;0.00;405;24;;19
810;'MAL-SUP-Profile-Q9';'MAL-SUP-Profile-Q9 Nurses, Full-Time today';;'Nurses, Full-Time today';'TJPFicjRw4E';9;0.00;0.00;309;24;;
216;'MAL-SUP-Clinical fever evaluation-C2-Q9';'MAL-SUP-Clinical fever evaluation-C2-Q9 Weight';;'Weight';'Y1COrJPtvkw';9;0.00;0.00;362;24;;19
830;'MAL-SUP-RDT-C1-Q9';'MAL-SUP-RDT-C1-Q9 New gloves';;'New gloves';'udfDrNMA8ky';9;1.00;1.00;334;3;;20
341;'MAL-SUP-Environment-Q10';'MAL-SUP-Environment-Q10 Have you had any disruptions in power supply lasting more than a day in the last two weeks?';;'Have you had any disruptions in power supply lasting more than a day in the last two weeks?';'jU8yniAKxcz';10;5.00;5.00;450;4;;
832;'MAL-SUP-RDT-C2-Q10';'MAL-SUP-RDT-C2-Q10 Puncture site cleaned with alcohol and allowed to air dry';;'Puncture site cleaned with alcohol and allowed to air dry';'S0LDtaAWSBu';10;1.00;1.00;377;3;;20
690;'MAL-SUP-Microscopy-C3-Q10';'MAL-SUP-Microscopy-C3-Q10 Finger cleaned with alcohol and allowed to dry';;'Finger cleaned with alcohol and allowed to dry';'XZJi75IMmvH';10;0.00;0.00;426;3;760;21
546;'MAL-SUP-Microscopy-C1-Q10';'MAL-SUP-Microscopy-C1-Q10 Finger cleaned with alcohol and allowed to dry';;'Finger cleaned with alcohol and allowed to dry';'U8sm9olrCIV';10;0.00;0.00;340;3;616;21
527;'MAL-SUP-Health Facility Info-Q10';'MAL-SUP-Health Facility Info-Q10 General/Health Centre Telephone';;'General/Health Centre Telephone';'AhS7zxoCaxb';10;0.00;0.00;306;26;;
852;'MAL-SUP-RDT-C3-Q10';'MAL-SUP-RDT-C3-Q10 Puncture site cleaned with alcohol and allowed to air dry';;'Puncture site cleaned with alcohol and allowed to air dry';'MjvMyD1crFZ';10;1.00;1.00;420;3;;20
618;'MAL-SUP-Microscopy-C2-Q10';'MAL-SUP-Microscopy-C2-Q10 Finger cleaned with alcohol and allowed to dry';;'Finger cleaned with alcohol and allowed to dry';'T8bduimAC7Z';10;0.00;0.00;383;3;688;21
812;'MAL-SUP-RDT-C1-Q10';'MAL-SUP-RDT-C1-Q10 Puncture site cleaned with alcohol and allowed to air dry';;'Puncture site cleaned with alcohol and allowed to air dry';'IoCyGEzjZ9z';10;1.00;1.00;334;3;;20
762;'MAL-SUP-Profile-Q10';'MAL-SUP-Profile-Q10 Nurses, Full-Time usual';;'Nurses, Full-Time usual';'dCoL4WfbJCs';10;0.00;0.00;309;24;;
507;'MAL-SUP-Feedback-Q10';'MAL-SUP-Feedback-Q10 Was immediate feedback provided?';;'Was immediate feedback provided?';'ZUAjuJoP6ss';10;0.00;0.00;448;3;;
2;'MAL-SUP-Clinical fever evaluation-C1-Q10';'MAL-SUP-Clinical fever evaluation-C1-Q10 Patient sex';;'Patient sex';'d4DT0plqqqj';10;0.00;0.00;319;10;;19
115;'MAL-SUP-Clinical fever evaluation-C2-Q10';'MAL-SUP-Clinical fever evaluation-C2-Q10 Patient sex';;'Patient sex';'bljkxAkkYuk';10;0.00;0.00;362;10;;19
228;'MAL-SUP-Clinical fever evaluation-C3-Q10';'MAL-SUP-Clinical fever evaluation-C3-Q10 Patient sex';;'Patient sex';'srXD5GBA7al';10;0.00;0.00;405;10;;19
853;'MAL-SUP-RDT-C3-Q11';'MAL-SUP-RDT-C3-Q11 Blood dispensed correctly';;'Blood dispensed correctly';'P3IhJDFevYJ';11;1.00;1.00;421;3;;20
13;'MAL-SUP-Clinical fever evaluation-C1-Q11';'MAL-SUP-Clinical fever evaluation-C1-Q11 Is patient pregnant?';;'Is patient pregnant?';'AkByYPJgnyE';11;1.00;1.00;319;6;;19
239;'MAL-SUP-Clinical fever evaluation-C3-Q11';'MAL-SUP-Clinical fever evaluation-C3-Q11 Is patient pregnant?';;'Is patient pregnant?';'Mf7trNKtjBo';11;1.00;1.00;405;6;;19
813;'MAL-SUP-RDT-C1-Q11';'MAL-SUP-RDT-C1-Q11 Blood dispensed correctly';;'Blood dispensed correctly';'Jkave6tLEkF';11;1.00;1.00;335;3;;20
508;'MAL-SUP-Feedback-Q11';'MAL-SUP-Feedback-Q11 If yes, how was the feedback provided?';;'If yes, how was the feedback provided?';'FihRJQRSs5t';11;0.00;0.00;448;16;;
547;'MAL-SUP-Microscopy-C1-Q11';'MAL-SUP-Microscopy-C1-Q11 Finger pricked, first drop of blood wiped off, and subsequent drop placed on slide without touching finger';;'Finger pricked, first drop of blood wiped off, and subsequent drop placed on slide without touching finger';'q87RQcTaWse';11;0.00;0.00;340;3;616;21
691;'MAL-SUP-Microscopy-C3-Q11';'MAL-SUP-Microscopy-C3-Q11 Finger pricked, first drop of blood wiped off, and subsequent drop placed on slide without touching finger';;'Finger pricked, first drop of blood wiped off, and subsequent drop placed on slide without touching finger';'ZMlb4Fy92H0';11;0.00;0.00;426;3;760;21
833;'MAL-SUP-RDT-C2-Q11';'MAL-SUP-RDT-C2-Q11 Blood dispensed correctly';;'Blood dispensed correctly';'LpnnuF3iZt4';11;1.00;1.00;378;3;;20
352;'MAL-SUP-Environment-Q11';'MAL-SUP-Environment-Q11 What is your usual energy supply?';;'What is your usual energy supply?';'ICKqvdAWnB7';11;0.00;0.00;450;26;;
763;'MAL-SUP-Profile-Q11';'MAL-SUP-Profile-Q11 Nurses, Part-Time today';;'Nurses, Part-Time today';'qQ24wpmH3SP';11;0.00;0.00;309;24;;
126;'MAL-SUP-Clinical fever evaluation-C2-Q11';'MAL-SUP-Clinical fever evaluation-C2-Q11 Is patient pregnant?';;'Is patient pregnant?';'dhrxRPgd0Mi';11;1.00;1.00;362;6;;19
528;'MAL-SUP-Health Facility Info-Q11';'MAL-SUP-Health Facility Info-Q11 General/Health Centre E-mail';;'General/Health Centre E-mail';'HrG3eyDxGWh';11;0.00;0.00;306;26;;
