43;'ZMB-Gen OTSS-520';'ZMB-Gen OTSS-HF Infra-520-Is it the most recent version?';'ZMB-Gen OTSS-HF Infra-520-Is it the most recent ve';'Is it the most recent version?';'yygpLEV3i8r';520;0.00;0.00;3;85;42;
44;'ZMB-Gen OTSS-530';'ZMB-Gen OTSS-HF Infra-530-Algorithms for case management in the OPT';'ZMB-Gen OTSS-HF Infra-530-Algorithms for case mana';'Algorithms for case management in the OPT';'JvFVNB7vM4q';530;1.00;1.00;3;85;;1
45;'ZMB-Gen OTSS-540';'ZMB-Gen OTSS-HF Infra-540-Is it the most recent version?';'ZMB-Gen OTSS-HF Infra-540-Is it the most recent ve';'Is it the most recent version?';'svoQ13wxchk';540;0.00;0.00;3;85;44;
46;'ZMB-Gen OTSS-550';'ZMB-Gen OTSS-HF Infra-550-MALARIA REPORTING';'ZMB-Gen OTSS-HF Infra-550-MALARIA REPORTING';'MALARIA REPORTING';'FkQ9eaJpCRg';550;0.00;0.00;3;8;;
47;'ZMB-Gen OTSS-560';'ZMB-Gen OTSS-HF Infra-560-For the following questions consider source documents for malaria reporting, including registers, tally sheets and monthly reporting forms';'ZMB-Gen OTSS-HF Infra-560-For the following questi';'For the following questions consider source documents for malaria reporting, including registers, tally sheets and monthly reporting forms';'u4pQXFJylOp';560;0.00;0.00;3;8;;
48;'ZMB-Gen OTSS-570';'ZMB-Gen OTSS-HF Infra-570-Are there malaria monthly reports available at this facility for the last three months?';'ZMB-Gen OTSS-HF Infra-570-Are there malaria monthl';'Are there malaria monthly reports available at this facility for the last three months?';'h08g8yJGyNm';570;0.00;0.00;3;85;;
49;'ZMB-Gen OTSS-580';'ZMB-Gen OTSS-HF Infra-580-Is there a staff member assigned to conduct monthly tallies?';'ZMB-Gen OTSS-HF Infra-580-Is there a staff member';'Is there a staff member assigned to conduct monthly tallies?';'vvMImfFQMNq';580;1.00;1.00;3;85;;1
50;'ZMB-Gen OTSS-590';'ZMB-Gen OTSS-HF Infra-590-Has any staff member been trained in monthly reporting?';'ZMB-Gen OTSS-HF Infra-590-Has any staff member bee';'Has any staff member been trained in monthly reporting?';'hSRnX0NfLRQ';590;1.00;1.00;3;85;;1
51;'ZMB-Gen OTSS-600';'ZMB-Gen OTSS-HF Infra-600-Are monthly reports verified by a second person before submission?';'ZMB-Gen OTSS-HF Infra-600-Are monthly reports veri';'Are monthly reports verified by a second person before submission?';'qk88q93sVRC';600;1.00;1.00;3;85;;1
61;'ZMB-Gen OTSS-700';'ZMB-Gen OTSS-HF Infra-700-MALARIA INFORMATION IN REGISTERS';'ZMB-Gen OTSS-HF Infra-700-MALARIA INFORMATION IN R';'MALARIA INFORMATION IN REGISTERS';'N7hmfOumVTq';700;0.00;0.00;3;8;;
62;'ZMB-Gen OTSS-710';'ZMB-Gen OTSS-HF Infra-710-Are there outpatient registers available in this facility?';'ZMB-Gen OTSS-HF Infra-710-Are there outpatient reg';'Are there outpatient registers available in this facility?';'W0wqNHHJBle';710;10.00;10.00;3;85;;1
72;'ZMB-Gen OTSS-810';'ZMB-Gen OTSS-Ph, St, Eq-810-STOCK-OUTS OF ANTIMALARIALS';'ZMB-Gen OTSS-Ph, St, Eq-810-STOCK-OUTS OF ANTIMALA';'STOCK-OUTS OF ANTIMALARIALS';'KHOcXUkF0ck';810;0.00;0.00;4;8;;
83;'ZMB-Gen OTSS-920';'ZMB-Gen OTSS-Ph, St, Eq-920-Was there a stock out of any of the following for 7 consecutive days in the last 3 months?';'ZMB-Gen OTSS-Ph, St, Eq-920-Was there a stock out';'Was there a stock out of any of the following for 7 consecutive days in the last 3 months?';'yJvVobFcC63';920;0.00;0.00;4;8;;
84;'ZMB-Gen OTSS-930';'ZMB-Gen OTSS-Ph, St, Eq-930-Artemether-Lumefantrine';'ZMB-Gen OTSS-Ph, St, Eq-930-Artemether-Lumefantrin';'Artemether-Lumefantrine';'Fv5XtR4mhA7';930;10.00;10.00;4;97;;1
86;'ZMB-Gen OTSS-950';'ZMB-Gen OTSS-Ph, St, Eq-950-Dihydroartemisinin-piperaquine';'ZMB-Gen OTSS-Ph, St, Eq-950-Dihydroartemisinin-pip';'Dihydroartemisinin-piperaquine';'XOEKQt9mqZQ';950;0.00;0.00;4;97;;
87;'ZMB-Gen OTSS-960';'ZMB-Gen OTSS-Ph, St, Eq-960-Artesunate (injectable)';'ZMB-Gen OTSS-Ph, St, Eq-960-Artesunate (injectable';'Artesunate (injectable)';'JnJRuD7BRfD';960;0.00;0.00;4;97;;
88;'ZMB-Gen OTSS-970';'ZMB-Gen OTSS-Ph, St, Eq-970-Artesunate (rectal)';'ZMB-Gen OTSS-Ph, St, Eq-970-Artesunate (rectal)';'Artesunate (rectal)';'GLfOucs3mU9';970;0.00;0.00;4;97;;
89;'ZMB-Gen OTSS-980';'ZMB-Gen OTSS-Ph, St, Eq-980-Artemether (injectable)';'ZMB-Gen OTSS-Ph, St, Eq-980-Artemether (injectable';'Artemether (injectable)';'MsfFpLbKXy6';980;0.00;0.00;4;97;;
91;'ZMB-Gen OTSS-1000';'ZMB-Gen OTSS-Ph, St, Eq-1000-Quinine (injectable)';'ZMB-Gen OTSS-Ph, St, Eq-1000-Quinine (injectable)';'Quinine (injectable)';'yJbr4F00lRe';1000;0.00;0.00;4;97;;
92;'ZMB-Gen OTSS-1010';'ZMB-Gen OTSS-Ph, St, Eq-1010-Quinine (oral)';'ZMB-Gen OTSS-Ph, St, Eq-1010-Quinine (oral)';'Quinine (oral)';'Uagl0dQDggP';1010;0.00;0.00;4;97;;
93;'ZMB-Gen OTSS-1020';'ZMB-Gen OTSS-Ph, St, Eq-1020-STOCK-OUTS OF OTHER ESSENTIAL DRUGS';'ZMB-Gen OTSS-Ph, St, Eq-1020-STOCK-OUTS OF OTHER E';'STOCK-OUTS OF OTHER ESSENTIAL DRUGS';'IvTsYyvQcQy';1020;0.00;0.00;4;8;;
106;'ZMB-Gen OTSS-1150';'ZMB-Gen OTSS-Ph, St, Eq-1150-Was there a stock out of any of the following for 7 consecutive days in the last 3 months?';'ZMB-Gen OTSS-Ph, St, Eq-1150-Was there a stock out';'Was there a stock out of any of the following for 7 consecutive days in the last 3 months?';'e3yyaNR0afx';1150;0.00;0.00;4;8;;
107;'ZMB-Gen OTSS-1160';'ZMB-Gen OTSS-Ph, St, Eq-1160-Doxycycline';'ZMB-Gen OTSS-Ph, St, Eq-1160-Doxycycline';'Doxycycline';'rEFffb0w3bq';1160;0.00;0.00;4;97;;
108;'ZMB-Gen OTSS-1170';'ZMB-Gen OTSS-Ph, St, Eq-1170-Paracetamol';'ZMB-Gen OTSS-Ph, St, Eq-1170-Paracetamol';'Paracetamol';'AcQEAjy8s6P';1170;2.00;2.00;4;97;;
109;'ZMB-Gen OTSS-1180';'ZMB-Gen OTSS-Ph, St, Eq-1180-Ibuprofen';'ZMB-Gen OTSS-Ph, St, Eq-1180-Ibuprofen';'Ibuprofen';'uNv5N1J6Tk6';1180;0.00;0.00;4;97;;
110;'ZMB-Gen OTSS-1190';'ZMB-Gen OTSS-Ph, St, Eq-1190-Cotrimoxazole';'ZMB-Gen OTSS-Ph, St, Eq-1190-Cotrimoxazole';'Cotrimoxazole';'usPLaXCeuLy';1190;0.00;0.00;4;97;;
111;'ZMB-Gen OTSS-1200';'ZMB-Gen OTSS-Ph, St, Eq-1200-Amoxicillin';'ZMB-Gen OTSS-Ph, St, Eq-1200-Amoxicillin';'Amoxicillin';'oTrJWeNluXt';1200;0.00;0.00;4;97;;
112;'ZMB-Gen OTSS-1210';'ZMB-Gen OTSS-Ph, St, Eq-1210-Ceftriaxone';'ZMB-Gen OTSS-Ph, St, Eq-1210-Ceftriaxone';'Ceftriaxone';'NDsb2ww6GXl';1210;0.00;0.00;4;97;;
113;'ZMB-Gen OTSS-1220';'ZMB-Gen OTSS-Ph, St, Eq-1220-5% Glucose Solution';'ZMB-Gen OTSS-Ph, St, Eq-1220-5% Glucose Solution';'5% Glucose Solution';'C5ucKf7SZNe';1220;0.00;0.00;4;97;;
114;'ZMB-Gen OTSS-1230';'ZMB-Gen OTSS-Ph, St, Eq-1230-10% Glucose Solution';'ZMB-Gen OTSS-Ph, St, Eq-1230-10% Glucose Solution';'10% Glucose Solution';'Fv7RZctn8iH';1230;0.00;0.00;4;97;;
115;'ZMB-Gen OTSS-1240';'ZMB-Gen OTSS-Ph, St, Eq-1240-50% Glucose Solution';'ZMB-Gen OTSS-Ph, St, Eq-1240-50% Glucose Solution';'50% Glucose Solution';'ZooiU0dh2qC';1240;0.00;0.00;4;97;;
116;'ZMB-Gen OTSS-1250';'ZMB-Gen OTSS-Ph, St, Eq-1250-Injectable Diazepam';'ZMB-Gen OTSS-Ph, St, Eq-1250-Injectable Diazepam';'Injectable Diazepam';'N00psHg62Tm';1250;0.00;0.00;4;97;;
129;'ZMB-Gen OTSS-1380';'ZMB-Gen OTSS-Mal Diag-1380-MALARIA DIAGNOSTICS';'ZMB-Gen OTSS-Mal Diag-1380-MALARIA DIAGNOSTICS';'MALARIA DIAGNOSTICS';'llyJtwJI5Z2';1380;0.00;0.00;5;8;;
130;'ZMB-Gen OTSS-1390';'ZMB-Gen OTSS-Mal Diag-1390-Does this facility perform malaria microscopy?';'ZMB-Gen OTSS-Mal Diag-1390-Does this facility perf';'Does this facility perform malaria microscopy?';'e83qpVa8VhM';1390;0.00;0.00;5;85;;
131;'ZMB-Gen OTSS-1400';'ZMB-Gen OTSS-Mal Diag-1400-Does this facility perform malaria RDTs?';'ZMB-Gen OTSS-Mal Diag-1400-Does this facility perf';'Does this facility perform malaria RDTs?';'yjyChZ6AWq9';1400;0.00;0.00;5;85;;
132;'ZMB-Gen OTSS-1410';'ZMB-Gen OTSS-RDT Assess-1410-STOCK-OUTS FOR MALARIA RAPID DIAGNOSTIC TESTS';'ZMB-Gen OTSS-RDT Assess-1410-STOCK-OUTS FOR MALARI';'STOCK-OUTS FOR MALARIA RAPID DIAGNOSTIC TESTS';'fxWnEOY3igc';1410;0.00;0.00;6;8;131;
133;'ZMB-Gen OTSS-1420';'ZMB-Gen OTSS-RDT Assess-1420-Did this facility experience a stock-out of malaria RDTs lasting 7 or more consecutive days during the last three months?';'ZMB-Gen OTSS-RDT Assess-1420-Did this facility exp';'Did this facility experience a stock-out of malaria RDTs lasting 7 or more consecutive days during the last three months?';'t4bNN9e7XQq';1420;10.00;10.00;6;83;131;2
135;'ZMB-Gen OTSS-1440';'ZMB-Gen OTSS-RDT Assess-1440-Malaria Reference Material - RDT';'ZMB-Gen OTSS-RDT Assess-1440-Malaria Reference Mat';'Malaria Reference Material - RDT';'HsSnPfSAfSM';1440;0.00;0.00;6;8;131;
136;'ZMB-Gen OTSS-1450';'ZMB-Gen OTSS-RDT Assess-1450-Are the following malaria reference materials available? 
(Only tick ''Yes'' if you can verify that the following are physically available)';'ZMB-Gen OTSS-RDT Assess-1450-Are the following mal';'Are the following malaria reference materials available? 
(Only tick ''Yes'' if you can verify that the following are physically available)';'rsOrhKVOuoy';1450;0.00;0.00;6;8;131;
137;'ZMB-Gen OTSS-1460';'ZMB-Gen OTSS-RDT Assess-1460-SOP: use of RDTs';'ZMB-Gen OTSS-RDT Assess-1460-SOP: use of RDTs';'SOP: use of RDTs';'l0Rg4tXe6wC';1460;2.00;2.00;6;85;131;2
138;'ZMB-Gen OTSS-1470';'ZMB-Gen OTSS-RDT Assess-1470-Bench aid: use of RDTs';'ZMB-Gen OTSS-RDT Assess-1470-Bench aid: use of RDT';'Bench aid: use of RDTs';'MhdnVASHIy7';1470;2.00;2.00;6;85;131;2
139;'ZMB-Gen OTSS-1480';'ZMB-Gen OTSS-RDT Assess-1480-EXTERNAL QUALITY ASSURANCE – RDT';'ZMB-Gen OTSS-RDT Assess-1480-EXTERNAL QUALITY ASSU';'EXTERNAL QUALITY ASSURANCE – RDT';'FShtOVymL0E';1480;0.00;0.00;6;8;131;
140;'ZMB-Gen OTSS-1490';'ZMB-Gen OTSS-RDT Assess-1490-Does this facility conduct RDT validation exercises?';'ZMB-Gen OTSS-RDT Assess-1490-Does this facility co';'Does this facility conduct RDT validation exercises?';'QeIukFd0Q5N';1490;2.00;2.00;6;85;131;2
141;'ZMB-Gen OTSS-1500';'ZMB-Gen OTSS-RDT Assess-1500-If yes, date of last validation:';'ZMB-Gen OTSS-RDT Assess-1500-If yes, date of last';'If yes, date of last validation:';'eANGyZe4S8Y';1500;0.00;0.00;6;7;131;
142;'ZMB-Gen OTSS-1510';'ZMB-Gen OTSS-RDT Assess-1510-USE OF MALARIA RAPID DIAGNOSTIC TESTS AND TURNAROUND TIME FOR TEST RESULTS';'ZMB-Gen OTSS-RDT Assess-1510-USE OF MALARIA RAPID';'USE OF MALARIA RAPID DIAGNOSTIC TESTS AND TURNAROUND TIME FOR TEST RESULTS';'egOb6wDszjR';1510;0.00;0.00;6;8;131;
144;'ZMB-Gen OTSS-1530';'ZMB-Gen OTSS-RDT Assess-1530-Is turnaround time for preparation and recording documented in the register?';'ZMB-Gen OTSS-RDT Assess-1530-Is turnaround time fo';'Is turnaround time for preparation and recording documented in the register?';'v0vhn73v4GG';1530;1.00;1.00;6;85;131;2
145;'ZMB-Gen OTSS-1540';'ZMB-Gen OTSS-RDT Assess-1540-What is the turnaround time for preparation and recording of the test result (in minutes)?';'ZMB-Gen OTSS-RDT Assess-1540-What is the turnaroun';'What is the turnaround time for preparation and recording of the test result (in minutes)?';'SVSqjLOawXv';1540;0.00;0.00;6;10;131;
146;'ZMB-Gen OTSS-1550';'ZMB-Gen OTSS-RDT Assess-1550-RDT brand used most frequently:';'ZMB-Gen OTSS-RDT Assess-1550-RDT brand used most f';'RDT brand used most frequently:';'HMtJChWVdzs';1550;0.00;0.00;6;14;131;
147;'ZMB-CCM 1-100';'ZMB-CCM 1-HW Info-100-Sex';'ZMB-CCM 1-HW Info-100-Sex';'Sex';'zM5oOZosV5s';100;0.00;0.00;9;78;;
148;'ZMB-CCM 1-110';'ZMB-CCM 1-HW Info-110-Type of provider';'ZMB-CCM 1-HW Info-110-Type of provider';'Type of provider';'JWq1ioc3FwE';110;0.00;0.00;9;99;;
149;'ZMB-CCM 1-120';'ZMB-CCM 1-HW Info-120-Has this provider been trained in malaria case management?';'ZMB-CCM 1-HW Info-120-Has this provider been train';'Has this provider been trained in malaria case management?';'Ud11tniHK4s';120;0.00;0.00;9;85;;
150;'ZMB-CCM 1-130';'ZMB-CCM 1-Rec-130-Patient and care giver welcomed';'ZMB-CCM 1-Rec-130-Patient and care giver welcomed';'Patient and care giver welcomed';'apF9mm3TmG6';130;0.00;0.00;10;85;;
151;'ZMB-CCM 1-140';'ZMB-CCM 1-Rec-140-Referred from another facility';'ZMB-CCM 1-Rec-140-Referred from another facility';'Referred from another facility';'NgfzmqZqlDV';140;0.00;0.00;10;95;;
152;'ZMB-CCM 1-150';'ZMB-CCM 1-Rec-150-Age of patient determined';'ZMB-CCM 1-Rec-150-Age of patient determined';'Age of patient determined';'KNxVORKBs2H';150;1.00;1.00;10;85;;14
154;'ZMB-CCM 1-170';'ZMB-CCM 1-Rec-170-Weight of patient determined';'ZMB-CCM 1-Rec-170-Weight of patient determined';'Weight of patient determined';'f2yplRodiG1';170;1.00;1.00;10;85;;14
156;'ZMB-CCM 1-300';'ZMB-CCM 1-ClinHistSev-300-Clinical History Signs of Severe Malaria';'ZMB-CCM 1-ClinHistSev-300-Clinical History Signs o';'Clinical History Signs of Severe Malaria';'RTdXdXKq1GI';300;0.00;0.00;12;8;;
157;'ZMB-CCM 1-310';'ZMB-CCM 1-ClinHistSev-310-Does the health worker ask/check for any signs of severe disease?';'ZMB-CCM 1-ClinHistSev-310-Does the health worker a';'Does the health worker ask/check for any signs of severe disease?';'gVK5tPElOI7';310;8.00;8.00;12;85;;14
158;'ZMB-CCM 1-320';'ZMB-CCM 1-ClinHistSev-320-Change in behavior, altered consciousness or coma';'ZMB-CCM 1-ClinHistSev-320-Change in behavior, alte';'Change in behavior, altered consciousness or coma';'BLW0OCUjO4V';320;0.00;0.00;12;85;;
159;'ZMB-CCM 1-330';'ZMB-CCM 1-ClinHistSev-330-Convulsions';'ZMB-CCM 1-ClinHistSev-330-Convulsions';'Convulsions';'vGyJLnHiSbs';330;0.00;0.00;12;85;;
160;'ZMB-CCM 1-340';'ZMB-CCM 1-ClinHistSev-340-Reduced urinary output or dark urine';'ZMB-CCM 1-ClinHistSev-340-Reduced urinary output o';'Reduced urinary output or dark urine';'eHYuY9TUDhW';340;0.00;0.00;12;85;;
161;'ZMB-CCM 1-350';'ZMB-CCM 1-ClinHistSev-350-Spontaneous bleeding';'ZMB-CCM 1-ClinHistSev-350-Spontaneous bleeding';'Spontaneous bleeding';'TKXSnGyFLWZ';350;0.00;0.00;12;85;;
162;'ZMB-CCM 1-360';'ZMB-CCM 1-ClinHistSev-360-Prostration/generalized weakness';'ZMB-CCM 1-ClinHistSev-360-Prostration/generalized';'Prostration/generalized weakness';'kTel8VUBPyT';360;0.00;0.00;12;85;;
163;'ZMB-CCM 1-370';'ZMB-CCM 1-ClinHistSev-370-Inability to drink';'ZMB-CCM 1-ClinHistSev-370-Inability to drink';'Inability to drink';'TmOXYpEwpZE';370;0.00;0.00;12;85;;
164;'ZMB-CCM 1-380';'ZMB-CCM 1-ClinHistSev-380-Deep breathing/respiratory distress';'ZMB-CCM 1-ClinHistSev-380-Deep breathing/respirato';'Deep breathing/respiratory distress';'krfIs7O51An';380;0.00;0.00;12;85;;
165;'ZMB-CCM 1-390';'ZMB-CCM 1-ClinHistSev-390-Jaundice (yellow eyes or skin)';'ZMB-CCM 1-ClinHistSev-390-Jaundice (yellow eyes or';'Jaundice (yellow eyes or skin)';'vCfhuiiFlJ2';390;0.00;0.00;12;85;;
169;'ZMB-CCM 1-190';'ZMB-CCM 1-ClinHistGen-190-Is the patient pregnant? (if female 15-49)';'ZMB-CCM 1-ClinHistGen-190-Is the patient pregnant?';'Is the patient pregnant? (if female 15-49)';'UO41P5fzFSI';190;1.00;1.00;11;86;;14
170;'ZMB-CCM 1-520';'ZMB-CCM 1-PhysExamGen-520-Temperature taken?';'ZMB-CCM 1-PhysExamGen-520-Temperature taken?';'Temperature taken?';'eufxfGJYbmr';520;2.00;2.00;14;85;;14
172;'ZMB-CCM 1-430';'ZMB-CCM 1-PhysExamSev-430-Heart rate?';'ZMB-CCM 1-PhysExamSev-430-Heart rate?';'Heart rate?';'KZpN4usrkRx';430;2.00;2.00;13;85;;14
174;'ZMB-CCM 1-420';'ZMB-CCM 1-PhysExamSev-420-Fast breathing or chest in-drawing ?';'ZMB-CCM 1-PhysExamSev-420-Fast breathing or chest';'Fast breathing or chest in-drawing ?';'SVwOLukNXgV';420;2.00;2.00;13;85;;14
176;'ZMB-CCM 1-410';'ZMB-CCM 1-PhysExamSev-410-Evidence of anemia?';'ZMB-CCM 1-PhysExamSev-410-Evidence of anemia?';'Evidence of anemia?';'MJvJHP0JCVN';410;2.00;2.00;13;85;;14
178;'ZMB-CCM 1-440';'ZMB-CCM 1-PhysExamSev-440-Were other signs of severe disease assessed, including:';'ZMB-CCM 1-PhysExamSev-440-Were other signs of seve';'Were other signs of severe disease assessed, including:';'MELmQqRUQy4';440;0.00;0.00;13;8;;
180;'ZMB-CCM 1-450';'ZMB-CCM 1-PhysExamSev-450-Neck stiffness';'ZMB-CCM 1-PhysExamSev-450-Neck stiffness';'Neck stiffness';'hhGyqcQRNn6';450;2.00;2.00;13;85;;14
181;'ZMB-CCM 1-460';'ZMB-CCM 1-PhysExamSev-460-Dehydration';'ZMB-CCM 1-PhysExamSev-460-Dehydration';'Dehydration';'QQ3dtphtFRz';460;2.00;2.00;13;85;;14
182;'ZMB-CCM 1-470';'ZMB-CCM 1-PhysExamSev-470-Abdominal tenderness';'ZMB-CCM 1-PhysExamSev-470-Abdominal tenderness';'Abdominal tenderness';'mg4QX6QrDzy';470;2.00;2.00;13;85;;14
183;'ZMB-CCM 1-480';'ZMB-CCM 1-PhysExamSev-480-Evidence of papilledema on eye exam';'ZMB-CCM 1-PhysExamSev-480-Evidence of papilledema';'Evidence of papilledema on eye exam';'NT6CTwAJFN9';480;0.00;0.00;13;85;;
184;'ZMB-CCM 1-490';'ZMB-CCM 1-PhysExamSev-490-Systolic blood pressure out of range';'ZMB-CCM 1-PhysExamSev-490-Systolic blood pressure';'Systolic blood pressure out of range';'d4PG8k3FnQr';490;0.00;0.00;13;85;;
185;'ZMB-CCM 1-500';'ZMB-CCM 1-PhysExamSev-500-Altered consciousness';'ZMB-CCM 1-PhysExamSev-500-Altered consciousness';'Altered consciousness';'EB4hIeqZPrM';500;0.00;0.00;13;85;;
189;'ZMB-CCM 1-200';'ZMB-CCM 1-ClinHistGen-200-Presence and duration of fever?';'ZMB-CCM 1-ClinHistGen-200-Presence and duration of';'Presence and duration of fever?';'bIedFBJ4IJG';200;1.00;1.00;11;85;;14
191;'ZMB-CCM 1-210';'ZMB-CCM 1-ClinHistGen-210-Diarrhea?';'ZMB-CCM 1-ClinHistGen-210-Diarrhea?';'Diarrhea?';'myJ5OLrCsnR';210;1.00;1.00;11;85;;14
192;'ZMB-CCM 1-220';'ZMB-CCM 1-ClinHistGen-220-If yes, did clinician ask if diarrhea was bloody?';'ZMB-CCM 1-ClinHistGen-220-If yes, did clinician as';'If yes, did clinician ask if diarrhea was bloody?';'VQzjYQIfK8Z';220;0.00;0.00;11;85;;
193;'ZMB-CCM 1-230';'ZMB-CCM 1-ClinHistGen-230-Vomiting?';'ZMB-CCM 1-ClinHistGen-230-Vomiting?';'Vomiting?';'cEaIgywDupn';230;1.00;1.00;11;85;;14
194;'ZMB-CCM 1-240';'ZMB-CCM 1-ClinHistGen-240-Cough?';'ZMB-CCM 1-ClinHistGen-240-Cough?';'Cough?';'rk4395XvjWw';240;1.00;1.00;11;85;;14
195;'ZMB-CCM 1-250';'ZMB-CCM 1-ClinHistGen-250-f yes, did clinician ask about duration of cough?';'ZMB-CCM 1-ClinHistGen-250-f yes, did clinician ask';'f yes, did clinician ask about duration of cough?';'qMVzHxVdxQH';250;0.00;0.00;11;85;;
199;'ZMB-CCM 1-270';'ZMB-CCM 1-ClinHistGen-270-Treatment at home before coming to this health facility?';'ZMB-CCM 1-ClinHistGen-270-Treatment at home before';'Treatment at home before coming to this health facility?';'AbwbJGqw5Lq';270;1.00;1.00;11;85;;14
201;'ZMB-CCM 1-290';'ZMB-CCM 1-ClinHistGen-290-Whether the patient receive a malaria test with heel stick or finger prick in last two weeks?';'ZMB-CCM 1-ClinHistGen-290-Whether the patient rece';'Whether the patient receive a malaria test with heel stick or finger prick in last two weeks?';'WdecOqP11bw';290;1.00;1.00;11;85;;14
203;'ZMB-CCM 1-280';'ZMB-CCM 1-ClinHistGen-280-Treatment given at other health facilities?';'ZMB-CCM 1-ClinHistGen-280-Treatment given at other';'Treatment given at other health facilities?';'Lhd0PYrn4OX';280;1.00;1.00;11;85;;14
