89;'Yes [0]';'Yes';0.00;48
90;'No [1]';'No';1.00;48
91;'Not Asked [0]';'Not Asked';0.00;48
92;'N/A [1]';'N/A';1.00;48
96;'Yes [1]';'Yes';1.00;15
97;'No [0]';'No';0.00;15
98;'Yes [1]';'Yes';1.00;46
99;'No [0]';'No';0.00;46
100;'Not Asked [0]';'Not Asked';0.00;46
101;'Yes [1]';'Yes';1.00;45
102;'No [0]';'No';0.00;45
103;'N/A [0]';'N/A';0.00;45
111;'Yes [1]';'Yes';1.00;19
112;'Not Available [1]';'Not Available';1.00;19
113;'No [0]';'No';0.00;19
114;'Yes, Normal [1]';'Yes, Normal';1.00;18
115;'Yes, Abnormal [1]';'Yes, Abnormal';1.00;18
116;'No [0]';'No';0.00;18
117;'Malaria';'Malaria';1.00;50
118;'Pneumonia';'Pneumonia';2.00;50
119;'Diarhoea';'Diarhoea';3.00;50
120;'Dysentery';'Dysentery';4.00;50
121;'Cough or Common Cold';'Cough or Common Cold';5.00;50
122;'Danger sign illness';'Danger sign illness';6.00;50
123;'Other illness';'Other illness';7.00;50
124;'QAACTs';'QAACTs';1.00;51
126;'Antibiotics - Pneumonia';'Antibiotics - Pneumonia';2.00;51
127;'ORS and Zinc';'ORS and Zinc';3.00;51
128;'Antibiotics - Dysentery';'Antibiotics - Dysentery';4.00;51
129;'Cough Syrup or tablets';'Cough Syrup or tablets';5.00;51
130;'Referral';'Referral';6.00;51
131;'Other treatment';'Other treatment';7.00;51
132;'Yes [1]';'Yes';1.00;53
133;'No [0]';'No';0.00;53
134;'Yes [1]';'Yes';1.00;54
135;'No [1]';'No';1.00;54
136;'Unknown [1]';'Unknown';1.00;54
137;'Not Asked [0]';'Not Asked';0.00;54
142;'Yes [1]';'Yes';1.00;56
143;'No [0]';'No';0.00;56
144;'Antimalarial not prescribed [1]';'Antimalarial not prescribed';1.00;56
145;'Yes [1]';'Yes';1.00;57
146;'No [0]';'No';0.00;57
147;'N/A [1]';'N/A';1.00;57
148;'Yes [1]';'Yes';1.00;58
149;'No [0]';'No';0.00;58
150;'Not available [1]';'Not available';1.00;58
154;'Yes [0]';'Yes';0.00;60
155;'No [1]';'No';1.00;60
156;'Unknown [0]';'Unknown';0.00;60
157;'Thick smear';'Thick smear';0.00;61
158;'Thin smear';'Thin smear';0.00;61
159;'Both';'Both';0.00;61
160;'RDT';'RDT';0.00;62
161;'Microscopy';'Microscopy';0.00;62
162;'Test not available';'Test not available';0.00;62
163;'Test not ordered';'Test not ordered';0.00;62
164;'Severe disease';'Severe disease';0.00;63
165;'Non-severe disease';'Non-severe disease';0.00;63
170;'Pharmacy';'Pharmacy';0.00;65
171;'Clinical';'Clinical';0.00;65
172;'Neither Pharmacy nor Clinical Records Available';'Neither Pharmacy nor Clinical Records Available';0.00;65
177;'Lab Tech';'Lab Tech';0.00;67
178;'Microscopist';'Microscopist';0.00;67
181;'RDT + [1]';'RDT +';1.00;69
182;'RDT - [0]';'RDT -';0.00;69
183;'Microscopy + [1]';'Microscopy +';1.00;69
184;'Microscopy - [0]';'Microscopy -';0.00;69
185;'Not found [0]';'Not found';0.00;69
186;'No antimalarial prescribed';'No antimalarial prescribed';0.00;70
187;'ACT';'ACT';0.00;70
188;'Artemisinin (intramuscular monotherapy)';'Artemisinin (intramuscular monotherapy)';0.00;70
189;'Artemisinin (intravenous)';'Artemisinin (intravenous)';0.00;70
190;'Artemisinin (oral monotherapy)';'Artemisinin (oral monotherapy)';0.00;70
191;'Artemether (intramuscular)';'Artemether (intramuscular)';0.00;70
192;'Artesunate (intramuscular monotherapy)';'Artesunate (intramuscular monotherapy)';0.00;70
193;'Artesunate (rectal)';'Artesunate (rectal)';0.00;70
194;'Quinine (oral)';'Quinine (oral)';0.00;70
195;'Quinine (intramuscular)';'Quinine (intramuscular)';0.00;70
196;'Quinine (intravenous)';'Quinine (intravenous)';0.00;70
197;'Chloroquine';'Chloroquine';0.00;70
198;'SP';'SP';0.00;70
199;'Other';'Other';0.00;70
200;'Both RDT and Microscopy (any type)';'Both RDT and Microscopy (any type)';0.00;10
201;'Mixed';'Mixed';0.00;40
204;'Male';'Male';0.00;73
205;'Female';'Female';0.00;73
206;'Male';'Male';0.00;72
207;'Female';'Female';0.00;72
208;'Yes [0]';'Yes';0.00;74
209;'No [1]';'No';1.00;74
210;'Yes [1]';'Yes';1.00;75
211;'No [0]';'No';0.00;75
212;'Not Available [1]';'Not Available';1.00;75
213;'Yes [1]';'Yes';1.00;76
214;'No [0]';'No';0.00;76
215;'NA [1]';'NA';1.00;76
216;'Yes [1]';'Yes';1.00;77
217;'No [1]';'No';1.00;77
218;'Asked [0]';'Asked';0.00;77
222;'Parasite uL';'Parasite uL';0.00;79
223;'Plus System';'Plus System';0.00;79
226;'Present & Functional [1]';'Present & Functional';1.00;81
227;'Present & Non-functional [0]';'Present & Non-functional';0.00;81
230;'Yes [1]';'Yes';1.00;83
231;'No [0]';'No';0.00;83
232;'NA [1]';'NA';1.00;83
233;'Yes [0]';'Yes';0.00;84
234;'No [1]';'No';1.00;84
235;'NA [1]';'NA';1.00;84
236;'Plus System';'Plus System';0.00;85
237;'Parasite uL';'Parasite uL';0.00;85
238;'Against WBC';'Against WBC';0.00;85
239;'Yes [1]';'Yes';1.00;86
240;'NA [1]';'NA';1.00;86
241;'No [0]';'No';0.00;86
242;'Not present';'Not present';0.00;81
243;'Medical Officer';'Medical Officer';0.00;87
244;'Medical Assistant';'Medical Assistant';0.00;87
245;'Clinical Officer';'Clinical Officer';0.00;87
246;'Medical Intern';'Medical Intern';0.00;87
247;'Nurse';'Nurse';0.00;87
248;'Students on Attachment';'Students on Attachment';0.00;87
251;'Lab Tech';'Lab Tech';0.00;88
252;'Lab Assistant';'Lab Assistant';0.00;88
253;'Other';'Other';0.00;88
270;'Yes [1]';'Yes';1.00;90
271;'No [0]';'No';0.00;90
272;'Positive';'Positive';0.00;91
273;'Negative';'Negative';0.00;91
274;'Lack of supplies/equipment';'Lack of supplies/equipment';0.00;92
275;'Lack of power';'Lack of power';0.00;92
276;'No malaria microscopy tests ordered';'No malaria microscopy tests ordered';0.00;92
277;'No lab staff who conduct malaria microscopy';'No lab staff who conduct malaria microscopy';0.00;92
278;'Stopped due to potential patient harm';'Stopped due to potential patient harm';0.00;92
279;'Not enough time during facility visit';'Not enough time during facility visit';0.00;92
280;'Other';'Other';0.00;92
281;'No RDT tests ordered';'No RDT tests ordered';0.00;93
282;'No health care workers who use RDTs';'No health care workers who use RDTs';0.00;93
283;'No RDTs available';'No RDTs available';0.00;93
284;'Stopped due to potential patient harm';'Stopped due to potential patient harm';0.00;93
285;'Not enough time during facility visit';'Not enough time during facility visit';0.00;93
286;'Other';'Other';0.00;93
287;'No febrile patient available';'No febrile patient available';0.00;94
288;'No clinician available';'No clinician available';0.00;94
289;'Patient referred out';'Patient referred out';0.00;94
290;'Stopped due to potential patient harm';'Stopped due to potential patient harm';0.00;94
291;'Not enough time during facility visit';'Not enough time during facility visit';0.00;94
292;'Other';'Other';0.00;94
298;'Other';'Other';0.00;37
299;'N/A [0]';'N/A';0.00;40
300;'Yes [0]';'Yes';0.00;96
301;'NA [1]';'NA';1.00;96
302;'No [1]';'No';1.00;96
303;'Yes [1]';'Yes';1.00;97
304;'NA [1]';'NA';1.00;97
305;'No [0]';'No';0.00;97
306;'Against WBC';'Against WBC';0.00;79
307;'No antimalarial prescribed';'No antimalarial prescribed';0.00;89
308;'LA';'LA';0.00;89
309;'ASAQ';'ASAQ';0.00;89
310;'Artesunate (intramuscular monotherapy)';'Injectable Artesunate';0.00;89
311;'Quinine (intramuscular)';'Injectable Quinine';0.00;89
312;'Artesunate (rectal)';'Rectal Artesunate';0.00;89
313;'Quinine (oral)';'Oral Quinine';0.00;89
314;'Quinine (oral) + Clindamycin';'Oral Quinine + Clindamycin';0.00;89
315;'SP';'SP';0.00;89
316;'Chloroquine';'Chloroquine';0.00;89
317;'Other';'Other';0.00;89
318;'Medical Officer';'Medical Officer';0.00;98
319;'Medical Assistant';'Medical Assistant';0.00;98
320;'Clinical Officer';'Clinical Officer';0.00;98
321;'Medical Intern';'Medical Intern';0.00;98
322;'Nurse';'Nurse';0.00;98
323;'Students on Attachment';'Students on Attachment';0.00;98
324;'Other';'Other';0.00;98
325;'Lab Tech';'Lab Tech';0.00;87
326;'Lab Assistant';'Lab Assistant';0.00;87
327;'Other';'Other';0.00;87
328;'Injectable Artesunate';'Injectable Artesunate';0.00;99
329;'Injectable Quinine';'Injectable Quinine';0.00;99
330;'Other';'Other';0.00;99
331;'0';'Unsatisfactory';0.00;100
332;'1';'Fair';0.33;100
333;'2';'Satifactory';0.66;100
334;'3';'Excellent';1.00;100
335;'Referred to higher level facility';'Referred to higher level facility';0.00;101
336;'Admitted to inpatient unit';'Admitted to inpatient unit';0.00;101
337;'Clinical Supervisor';'Clinical Supervisor';0.00;102
338;'Laboratory Supervisor';'Laboratory Supervisor';0.00;102
339;'Other';'Other';0.00;102
340;'Burning (incinerator or protected environment)  [1]';'Burning (incinerator or protected environment)';1.00;103
341;'Dump without burning (protected environment)  [1]';'Dump without burning (protected environment)';1.00;103
342;'Any disposal in unprotected environment  [0]';'Any disposal in unprotected environment';0.00;103
343;'Other [0]';'Other';0.00;103
344;'Not addressed';'Not addressed';0.00;104
345;'Partially addressed';'Partially addressed';0.00;104
346;'Completely Addressed';'Completely Addressed';0.00;104
347;'Trimethoprim-sulfamethoxazole (cotrimoxazole)';'Trimethoprim-sulfamethoxazole (cotrimoxazole)';0.00;105
348;'Amoxicillin';'Amoxicillin';0.00;105
349;'Other oral antibiotic';'Other oral antibiotic';0.00;105
350;'Other IM/IV antibiotic';'Other IM/IV antibiotic';0.00;105
351;'No antibiotic prescribed';'No antibiotic prescribed';0.00;105
352;'Plus System';'Plus System';0.00;106
353;'Parasite uL';'Parasite uL';0.00;106
354;'% RBC infected with malaria parasites';'% RBC infected with malaria parasites';0.00;106
355;'Referred to higher level facility';'Referred to higher level facility';0.00;107
356;'Admitted to inpatient unit';'Admitted to inpatient unit';0.00;107
357;'Yes [1]';'Yes';1.00;108
358;'No [0]';'No';0.00;108
359;'Yes [0]';'Yes';0.00;109
360;'NA [1]';'NA';1.00;109
361;'No [1]';'No';1.00;109
