15;'MWI_MAL.QA-Gen OTSS-240';'MWI_MAL.QA-Gen OTSS-HR_T-Total clinicians at health facility today-240';;'Total clinicians at health facility today';'Q1E2BDmxI04';240;0.00;0.00;2;24;;
16;'MWI_MAL.QA-Gen OTSS-250';'MWI_MAL.QA-Gen OTSS-HR_T-TRAINING OVERVIEW - OPD STAFF-250';;'TRAINING OVERVIEW - OPD STAFF';'F31OOElRZX1';250;0.00;0.00;2;49;;
17;'MWI_MAL.QA-Gen OTSS-260';'MWI_MAL.QA-Gen OTSS-HR_T-Are there OPD staff formally trained in RDTs in the last two years?-260';;'Are there OPD staff formally trained in RDTs in the last two years?';'QLxOidtf0t1';260;10.00;10.00;2;53;;2
18;'MWI_MAL.QA-Gen OTSS-270';'MWI_MAL.QA-Gen OTSS-HR_T-Number of clinical staff trained on RDTs in last 2 years-270';;'Number of clinical staff trained on RDTs in last 2 years';'T7kfEi2pvMZ';270;0.00;0.00;2;24;17;
19;'MWI_MAL.QA-Gen OTSS-280';'MWI_MAL.QA-Gen OTSS-HR_T-Name of organization that conducted RDT training-280';;'Name of organization that conducted RDT training';'hEdSRXneHbZ';280;0.00;0.00;2;26;17;
20;'MWI_MAL.QA-Gen OTSS-290';'MWI_MAL.QA-Gen OTSS-HR_T-Are there OPD staff trained in malaria case management in the last two years?-290';;'Are there OPD staff trained in malaria case management in the last two years?';'FE1tduDqgjL';290;10.00;10.00;2;53;;1
21;'MWI_MAL.QA-Gen OTSS-300';'MWI_MAL.QA-Gen OTSS-HR_T-Number of clinical staff trained in case management in last 2 years-300';;'Number of clinical staff trained in case management in last 2 years';'DkVZvj8uLp6';300;0.00;0.00;2;24;20;
22;'MWI_MAL.QA-Gen OTSS-310';'MWI_MAL.QA-Gen OTSS-HR_T-Name of organization that conducted case management training-310';;'Name of organization that conducted case management training';'xxCyrkTuIAw';310;0.00;0.00;2;26;20;
23;'MWI_MAL.QA-Gen OTSS-320';'MWI_MAL.QA-Gen OTSS-HF Infra-ANC SERVICES-320';;'ANC SERVICES';'dxmFG5MSxJN';320;0.00;0.00;3;49;;
24;'MWI_MAL.QA-Gen OTSS-330';'MWI_MAL.QA-Gen OTSS-HF Infra-Does this facility provide antenatal care services-330';;'Does this facility provide antenatal care services';'gPEr9Li5his';330;0.00;0.00;3;53;;
25;'MWI_MAL.QA-Gen OTSS-340';'MWI_MAL.QA-Gen OTSS-HF Infra-Where are these services provided?-340';;'Where are these services provided?';'I45JVxmWl52';340;0.00;0.00;3;33;24;
26;'MWI_MAL.QA-Gen OTSS-350';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you have a protocol/SOP for testing and treating pregnant women for malaria?-350';;'Do you have a protocol/SOP for testing and treating pregnant women for malaria?';'VvE748vmOwk';350;1.00;1.00;3;53;24;1
27;'MWI_MAL.QA-Gen OTSS-360';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you provide antimalarial prophylaxis?-360';;'Do you provide antimalarial prophylaxis?';'P8JLjXKmHge';360;1.00;1.00;3;53;24;1
28;'MWI_MAL.QA-Gen OTSS-370';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you provide prophylaxis greater than two times during pregnancy?-370';;'Do you provide prophylaxis greater than two times during pregnancy?';'fJpkXDekG8y';370;1.00;1.00;3;53;24;1
29;'MWI_MAL.QA-Gen OTSS-380';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you test pregnant women for HIV?-380';;'Do you test pregnant women for HIV?';'kynpjrRWEIL';380;1.00;1.00;3;53;24;1
30;'MWI_MAL.QA-Gen OTSS-390';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you test pregnant women for anemia?-390';;'Do you test pregnant women for anemia?';'kzhYzXkJauB';390;1.00;1.00;3;53;24;1
31;'MWI_MAL.QA-Gen OTSS-400';'MWI_MAL.QA-Gen OTSS-HF Infra-INPATIENT SERVICES AND REFERRAL SYSTEMS-400';;'INPATIENT SERVICES AND REFERRAL SYSTEMS';'EfcfNUKx3U6';400;0.00;0.00;3;49;;
32;'MWI_MAL.QA-Gen OTSS-410';'MWI_MAL.QA-Gen OTSS-HF Infra-Does this facility have overnight/inpatient beds?-410';;'Does this facility have overnight/inpatient beds?';'rLOCilWBwX2';410;0.00;0.00;3;53;;
33;'MWI_MAL.QA-Gen OTSS-420';'MWI_MAL.QA-Gen OTSS-HF Infra-Does this facility generally refer patients with severe malaria to a higher level facility-420';;'Does this facility generally refer patients with severe malaria to a higher level facility';'qrXNLyq8SOC';420;0.00;0.00;3;53;;
34;'MWI_MAL.QA-Gen OTSS-430';'MWI_MAL.QA-Gen OTSS-HF Infra-What level of HF?-430';;'What level of HF?';'ti3s6kzXAOy';430;0.00;0.00;3;37;33;
35;'MWI_MAL.QA-Gen OTSS-440';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you have a contact phone number for the referral HF?-440';;'Do you have a contact phone number for the referral HF?';'zoKO2OHWYa4';440;1.00;1.00;3;53;33;1
36;'MWI_MAL.QA-Gen OTSS-450';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you normally give a verbal report or travel with a severely ill patient to the referral facility?-450';;'Do you normally give a verbal report or travel with a severely ill patient to the referral facility?';'LaMWAleS1lm';450;1.00;1.00;3;53;33;1
37;'MWI_MAL.QA-Gen OTSS-460';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you give written report to the referral facility?-460';;'Do you give written report to the referral facility?';'qrEni4aKQpz';460;1.00;1.00;3;53;33;1
38;'MWI_MAL.QA-Gen OTSS-470';'MWI_MAL.QA-Gen OTSS-HF Infra-Is there a readily available transport system (ambulance) for severely ill patients?-470';;'Is there a readily available transport system (ambulance) for severely ill patients?';'wYeM4M3ltPq';470;1.00;1.00;3;53;33;1
39;'MWI_MAL.QA-Gen OTSS-480';'MWI_MAL.QA-Gen OTSS-HF Infra-Do you usually get any feedback on patients transported to a higher level facility-480';;'Do you usually get any feedback on patients transported to a higher level facility';'JnyN0r3J0Y4';480;1.00;1.00;3;53;33;1
40;'MWI_MAL.QA-Gen OTSS-490';'MWI_MAL.QA-Gen OTSS-HF Infra-MALARIA REFERENCE MATERIAL-490';;'MALARIA REFERENCE MATERIAL';'o39wg6OQZUF';490;0.00;0.00;3;49;;
41;'MWI_MAL.QA-Gen OTSS-500';'MWI_MAL.QA-Gen OTSS-HF Infra-Only tick ''Yes'' if you can verify that the following are physically available-500';;'Only tick ''Yes'' if you can verify that the following are physically available';'G6A1xlVIJJ2';500;0.00;0.00;3;49;;
42;'MWI_MAL.QA-Gen OTSS-510';'MWI_MAL.QA-Gen OTSS-HF Infra-MOH guidelines for case management (diagnosis and treatment) present in the facility-510';;'MOH guidelines for case management (diagnosis and treatment) present in the facility';'mev1jisFj8z';510;1.00;1.00;3;53;;1
43;'MWI_MAL.QA-Gen OTSS-520';'MWI_MAL.QA-Gen OTSS-HF Infra-Is it the most recent version?-520';;'Is it the most recent version?';'KPmTKjJCflP';520;0.00;0.00;3;53;42;
44;'MWI_MAL.QA-Gen OTSS-530';'MWI_MAL.QA-Gen OTSS-HF Infra-Algorithms for case management in the OPT-530';;'Algorithms for case management in the OPT';'INuXAfJz7Nv';530;1.00;1.00;3;53;;1
45;'MWI_MAL.QA-Gen OTSS-540';'MWI_MAL.QA-Gen OTSS-HF Infra-Is it the most recent version?-540';;'Is it the most recent version?';'BSJx5v0VArJ';540;0.00;0.00;3;53;44;
46;'MWI_MAL.QA-Gen OTSS-550';'MWI_MAL.QA-Gen OTSS-HF Infra-MALARIA REPORTING-550';;'MALARIA REPORTING';'fWVgK3DqGKk';550;0.00;0.00;3;49;;
47;'MWI_MAL.QA-Gen OTSS-560';'MWI_MAL.QA-Gen OTSS-HF Infra-Gather source documents for malaria reporting, including registers, tally sheets and monthly reporting forms-560';;'Gather source documents for malaria reporting, including registers, tally sheets and monthly reporting forms';'zNZZcJjKPOz';560;0.00;0.00;3;49;;
48;'MWI_MAL.QA-Gen OTSS-570';'MWI_MAL.QA-Gen OTSS-HF Infra-Are there malaria monthly reports available at this facility for the last three months?-570';;'Are there malaria monthly reports available at this facility for the last three months?';'Hpc7zqjfqWU';570;0.00;0.00;3;53;;
49;'MWI_MAL.QA-Gen OTSS-580';'MWI_MAL.QA-Gen OTSS-HF Infra-Is there a staff member assigned to conduct monthly tallies?-580';;'Is there a staff member assigned to conduct monthly tallies?';'lPfUbwOLFDc';580;1.00;1.00;3;53;;1
50;'MWI_MAL.QA-Gen OTSS-590';'MWI_MAL.QA-Gen OTSS-HF Infra-Has any staff member been trained in monthly reporting?-590';;'Has any staff member been trained in monthly reporting?';'Xzua9AQsu97';590;1.00;1.00;3;53;;1
51;'MWI_MAL.QA-Gen OTSS-600';'MWI_MAL.QA-Gen OTSS-HF Infra-Are monthly reports verified by a second person before submission?-600';;'Are monthly reports verified by a second person before submission?';'EwRaqJESlOt';600;1.00;1.00;3;53;;1
52;'MWI_MAL.QA-Gen OTSS-610';'MWI_MAL.QA-Gen OTSS-HF Infra-What is the format for monthly reporting?-610';;'What is the format for monthly reporting?';'AaRtNeEr6Vj';610;0.00;0.00;3;9;;
53;'MWI_MAL.QA-Gen OTSS-620';'MWI_MAL.QA-Gen OTSS-HF Infra-Do monthly reports submitted include:-620';;'Do monthly reports submitted include:';'NjgifSBUmYP';620;0.00;0.00;3;49;;
54;'MWI_MAL.QA-Gen OTSS-630';'MWI_MAL.QA-Gen OTSS-HF Infra-Separate columns for patients under 5 and over 5?-630';;'Separate columns for patients under 5 and over 5?';'IZm8RTQk2bg';630;1.00;1.00;3;53;;1
55;'MWI_MAL.QA-Gen OTSS-640';'MWI_MAL.QA-Gen OTSS-HF Infra-Separate columns for male and female?-640';;'Separate columns for male and female?';'iqlu5FIK75n';640;1.00;1.00;3;53;;1
56;'MWI_MAL.QA-Gen OTSS-650';'MWI_MAL.QA-Gen OTSS-HF Infra-Column or row for the total number of patients seen at the facility/department?-650';;'Column or row for the total number of patients seen at the facility/department?';'aTvea71uq3C';650;1.00;1.00;3;53;;1
57;'MWI_MAL.QA-Gen OTSS-660';'MWI_MAL.QA-Gen OTSS-HF Infra-Column or row for the total number of suspected malaria patients?-660';;'Column or row for the total number of suspected malaria patients?';'tX5bUfjk8tJ';660;1.00;1.00;3;53;;1
58;'MWI_MAL.QA-Gen OTSS-670';'MWI_MAL.QA-Gen OTSS-HF Infra-Column or row for the total number of patients tested for malaria?-670';;'Column or row for the total number of patients tested for malaria?';'tttCfeBiszw';670;1.00;1.00;3;53;;1
59;'MWI_MAL.QA-Gen OTSS-680';'MWI_MAL.QA-Gen OTSS-HF Infra-Column or row for the total number of patients who received ACTs?-680';;'Column or row for the total number of patients who received ACTs?';'KjIZ2wMStvY';680;1.00;1.00;3;53;;1
60;'MWI_MAL.QA-Gen OTSS-690';'MWI_MAL.QA-Gen OTSS-HF Infra-Column or row for the total number of patients referred or admitted with suspected severe malaria?-690';;'Column or row for the total number of patients referred or admitted with suspected severe malaria?';'HRlIvRB0LPB';690;1.00;1.00;3;53;;1
61;'MWI_MAL.QA-Gen OTSS-700';'MWI_MAL.QA-Gen OTSS-HF Infra-MALARIA INFORMATION IN REGISTERS-700';;'MALARIA INFORMATION IN REGISTERS';'owwADRZGrKf';700;0.00;0.00;3;49;;
62;'MWI_MAL.QA-Gen OTSS-710';'MWI_MAL.QA-Gen OTSS-HF Infra-Are there outpatient registers available in this facility?-710';;'Are there outpatient registers available in this facility?';'ZUn7Spn03Lb';710;10.00;10.00;3;53;;1
63;'MWI_MAL.QA-Gen OTSS-720';'MWI_MAL.QA-Gen OTSS-HF Infra-If no, where is the patient information being recorded?-720';;'If no, where is the patient information being recorded?';'cY7lEVsqm14';720;0.00;0.00;3;66;;
64;'MWI_MAL.QA-Gen OTSS-730';'MWI_MAL.QA-Gen OTSS-HF Infra-Is there a space to record the following:-730';;'Is there a space to record the following:';'ukORKFpH8cX';730;0.00;0.00;3;49;;
65;'MWI_MAL.QA-Gen OTSS-740';'MWI_MAL.QA-Gen OTSS-HF Infra-Age of the patient-740';;'Age of the patient';'lMTTpnayv42';740;1.00;1.00;3;53;;1
66;'MWI_MAL.QA-Gen OTSS-750';'MWI_MAL.QA-Gen OTSS-HF Infra-Sex of the patient-750';;'Sex of the patient';'y3Cmw9fOtM5';750;1.00;1.00;3;53;;1
67;'MWI_MAL.QA-Gen OTSS-760';'MWI_MAL.QA-Gen OTSS-HF Infra-Presumptive diagnosis-760';;'Presumptive diagnosis';'wlsx0pOu5jY';760;1.00;1.00;3;53;;1
68;'MWI_MAL.QA-Gen OTSS-770';'MWI_MAL.QA-Gen OTSS-HF Infra-Diagnostic test results-770';;'Diagnostic test results';'QL9UK8FGswp';770;1.00;1.00;3;53;;1
69;'MWI_MAL.QA-Gen OTSS-780';'MWI_MAL.QA-Gen OTSS-HF Infra-Final diagnosis-780';;'Final diagnosis';'NeHm1ym9WZ1';780;1.00;1.00;3;53;;1
70;'MWI_MAL.QA-Gen OTSS-790';'MWI_MAL.QA-Gen OTSS-HF Infra-Prescriptions-790';;'Prescriptions';'X9OvviWK6ny';790;1.00;1.00;3;53;;1
71;'MWI_MAL.QA-Gen OTSS-800';'MWI_MAL.QA-Gen OTSS-HF Infra-Are all the columns filled for each patient?-800';;'Are all the columns filled for each patient?';'M5dZF3UlcBS';800;1.00;1.00;3;53;;1
72;'MWI_MAL.QA-Gen OTSS-810';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-STOCK-OUTS OF ANTIMALARIALS-810';;'STOCK-OUTS OF ANTIMALARIALS';'xblI0WUKHoE';810;0.00;0.00;4;49;;
73;'MWI_MAL.QA-Gen OTSS-820';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Are there any stock outs of any of the following drugs today?-820';;'Are there any stock outs of any of the following drugs today?';'mjDOtLvgbUd';820;0.00;0.00;4;49;;
74;'MWI_MAL.QA-Gen OTSS-830';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artemether-Lumefantrine-830';;'Artemether-Lumefantrine';'rz0dRCN6t2d';830;0.00;0.00;4;74;;
75;'MWI_MAL.QA-Gen OTSS-840';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artesunate-Amodiaquine-840';;'Artesunate-Amodiaquine';'EprVVvDD3wV';840;0.00;0.00;4;74;;
76;'MWI_MAL.QA-Gen OTSS-850';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Dihydroartemisinin-piperaquine-850';;'Dihydroartemisinin-piperaquine';'XqbDfJebhqC';850;0.00;0.00;4;74;;
77;'MWI_MAL.QA-Gen OTSS-860';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artesunate (injectable)-860';;'Artesunate (injectable)';'COrtTMl5fF8';860;0.00;0.00;4;74;;
78;'MWI_MAL.QA-Gen OTSS-870';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artesunate (rectal)-870';;'Artesunate (rectal)';'u3UhfCgIajP';870;0.00;0.00;4;74;;
79;'MWI_MAL.QA-Gen OTSS-880';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artemether (injectable)-880';;'Artemether (injectable)';'OzalFszMXdh';880;0.00;0.00;4;74;;
80;'MWI_MAL.QA-Gen OTSS-890';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artemisinin (rectal)-890';;'Artemisinin (rectal)';'wOrX5i3vitP';890;0.00;0.00;4;74;;
81;'MWI_MAL.QA-Gen OTSS-900';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Quinine (injectable)-900';;'Quinine (injectable)';'Z9P6pip0uBl';900;0.00;0.00;4;74;;
82;'MWI_MAL.QA-Gen OTSS-910';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Quinine (oral)-910';;'Quinine (oral)';'FyhQBbcbayD';910;0.00;0.00;4;74;;
83;'MWI_MAL.QA-Gen OTSS-920';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Was there a stock out of any of the following for 7 consecutive days in the last 3 months-920';;'Was there a stock out of any of the following for 7 consecutive days in the last 3 months';'A8vMcpR6KFi';920;0.00;0.00;4;49;;
84;'MWI_MAL.QA-Gen OTSS-930';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artemether-Lumefantrine-930';;'Artemether-Lumefantrine';'iOIyaQfvbQ8';930;10.00;10.00;4;74;;1
85;'MWI_MAL.QA-Gen OTSS-940';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artesunate-Amodiaquine-940';;'Artesunate-Amodiaquine';'gqXJEXcFQ0T';940;0.00;0.00;4;74;;
86;'MWI_MAL.QA-Gen OTSS-950';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Dihydroartemisinin-piperaquine-950';;'Dihydroartemisinin-piperaquine';'ufZqJzVLyE6';950;0.00;0.00;4;74;;
87;'MWI_MAL.QA-Gen OTSS-960';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artesunate (injectable)-960';;'Artesunate (injectable)';'Y7DYbiSWy1K';960;0.00;0.00;4;74;;
88;'MWI_MAL.QA-Gen OTSS-970';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artesunate (rectal)-970';;'Artesunate (rectal)';'B5MzzSbZrC0';970;0.00;0.00;4;74;;
89;'MWI_MAL.QA-Gen OTSS-980';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artemether (injectable)-980';;'Artemether (injectable)';'nRnvzQkyoJx';980;0.00;0.00;4;74;;
90;'MWI_MAL.QA-Gen OTSS-990';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Artemisinin (rectal)-990';;'Artemisinin (rectal)';'gNRWHJQ7u6M';990;0.00;0.00;4;74;;
91;'MWI_MAL.QA-Gen OTSS-1000';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Quinine (injectable)-1000';;'Quinine (injectable)';'dLenJiweLxE';1000;0.00;0.00;4;74;;
92;'MWI_MAL.QA-Gen OTSS-1010';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Quinine (oral)-1010';;'Quinine (oral)';'BINvQV2AvJF';1010;0.00;0.00;4;74;;
93;'MWI_MAL.QA-Gen OTSS-1020';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-STOCK-OUTS OF OTHER ESSENTIAL DRUGS-1020';;'STOCK-OUTS OF OTHER ESSENTIAL DRUGS';'QwGYs3EUEm9';1020;0.00;0.00;4;49;;
94;'MWI_MAL.QA-Gen OTSS-1030';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Are there any stock outs of any of the following drugs today?-1030';;'Are there any stock outs of any of the following drugs today?';'rQ2qitVM6ew';1030;0.00;0.00;4;49;;
95;'MWI_MAL.QA-Gen OTSS-1040';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Doxycycline-1040';;'Doxycycline';'O7TgZGA4lfl';1040;0.00;0.00;4;74;;
96;'MWI_MAL.QA-Gen OTSS-1050';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Paracetamol-1050';;'Paracetamol';'KJfZ31v98qa';1050;0.00;0.00;4;74;;
97;'MWI_MAL.QA-Gen OTSS-1060';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Ibuprofen-1060';;'Ibuprofen';'cd6Ckw8Dp0h';1060;0.00;0.00;4;74;;
98;'MWI_MAL.QA-Gen OTSS-1070';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Cotrimoxazole-1070';;'Cotrimoxazole';'PGIxUYi4d9p';1070;0.00;0.00;4;74;;
99;'MWI_MAL.QA-Gen OTSS-1080';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Amoxicillin-1080';;'Amoxicillin';'WCMgPpOrHES';1080;0.00;0.00;4;74;;
100;'MWI_MAL.QA-Gen OTSS-1090';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Ceftriaxone-1090';;'Ceftriaxone';'JU9PGuMdPl6';1090;0.00;0.00;4;74;;
101;'MWI_MAL.QA-Gen OTSS-1100';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-5% Glucose Solution-1100';;'5% Glucose Solution';'lCYa86si4MF';1100;0.00;0.00;4;74;;
102;'MWI_MAL.QA-Gen OTSS-1110';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-10% Glucose Solution-1110';;'10% Glucose Solution';'Tdia1bH6RRy';1110;0.00;0.00;4;74;;
103;'MWI_MAL.QA-Gen OTSS-1120';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-50% Glucose Solution-1120';;'50% Glucose Solution';'r8GFqSSHT3j';1120;0.00;0.00;4;74;;
104;'MWI_MAL.QA-Gen OTSS-1130';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Injectable Diazepam-1130';;'Injectable Diazepam';'UgxdW8ZpXrt';1130;0.00;0.00;4;74;;
105;'MWI_MAL.QA-Gen OTSS-1140';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Other adjuvants/antibiotics (list)-1140';;'Other adjuvants/antibiotics (list)';'ylrpOi1y6Jo';1140;0.00;0.00;4;25;;
106;'MWI_MAL.QA-Gen OTSS-1150';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Was there a stock out of any of the following for 7 consecutive days in the last 3 months-1150';;'Was there a stock out of any of the following for 7 consecutive days in the last 3 months';'j5X9uTuNkgN';1150;0.00;0.00;4;49;;
107;'MWI_MAL.QA-Gen OTSS-1160';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Doxycycline-1160';;'Doxycycline';'CwMA4cOOFpn';1160;0.00;0.00;4;74;;
108;'MWI_MAL.QA-Gen OTSS-1170';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Paracetamol-1170';;'Paracetamol';'FTb3GZ09QDd';1170;2.00;2.00;4;74;;
109;'MWI_MAL.QA-Gen OTSS-1180';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Ibuprofen-1180';;'Ibuprofen';'E5137tPR1fj';1180;0.00;0.00;4;74;;
110;'MWI_MAL.QA-Gen OTSS-1190';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Cotrimoxazole-1190';;'Cotrimoxazole';'IrFjA1Pmarh';1190;0.00;0.00;4;74;;
111;'MWI_MAL.QA-Gen OTSS-1200';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Amoxicillin-1200';;'Amoxicillin';'w2SnC95nxZd';1200;0.00;0.00;4;74;;
112;'MWI_MAL.QA-Gen OTSS-1210';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Ceftriaxone-1210';;'Ceftriaxone';'o9AqKxAMQyZ';1210;0.00;0.00;4;74;;
113;'MWI_MAL.QA-Gen OTSS-1220';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-5% Glucose Solution-1220';;'5% Glucose Solution';'MIHbg9CZODI';1220;0.00;0.00;4;74;;
114;'MWI_MAL.QA-Gen OTSS-1230';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-10% Glucose Solution-1230';;'10% Glucose Solution';'wfLlQrDdiXK';1230;0.00;0.00;4;74;;
115;'MWI_MAL.QA-Gen OTSS-1240';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-50% Glucose Solution-1240';;'50% Glucose Solution';'XxShezoDPuL';1240;0.00;0.00;4;74;;
116;'MWI_MAL.QA-Gen OTSS-1250';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Injectable Diazepam-1250';;'Injectable Diazepam';'Llah3NPLdM8';1250;0.00;0.00;4;74;;
117;'MWI_MAL.QA-Gen OTSS-1260';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Other adjuvants/antibiotics (list)-1260';;'Other adjuvants/antibiotics (list)';'gvgzYo1QTXz';1260;0.00;0.00;4;25;;
118;'MWI_MAL.QA-Gen OTSS-1270';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-CLINICAL EQUIPMENT-1270';;'CLINICAL EQUIPMENT';'f6hwtI470tP';1270;0.00;0.00;4;49;;
119;'MWI_MAL.QA-Gen OTSS-1280';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-For each item below, is there at least one that is present and functional at the facility?-1280';;'For each item below, is there at least one that is present and functional at the facility?';'xZUqgLLpiLB';1280;0.00;0.00;4;49;;
120;'MWI_MAL.QA-Gen OTSS-1290';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Respiratory Timers-1290';;'Respiratory Timers';'uCltR57rCZZ';1290;1.00;1.00;4;81;;
121;'MWI_MAL.QA-Gen OTSS-1300';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Stethoscopes-1300';;'Stethoscopes';'Pgin7KcMNiA';1300;1.00;1.00;4;81;;
122;'MWI_MAL.QA-Gen OTSS-1310';'MWI_MAL.QA-Gen OTSS-Ph, St, Eq-Otoscopes-1310';;'Otoscopes';'QwMQ6Mag3Nw';1310;1.00;1.00;4;81;;
